collection_code,event_id,catalog_number,occurrence_id,scientific_name,identification_qualifier,individual_count,class,feeding_type,life_mode,habitat
GB,GB_GB11R1,1309,CIM-UH_GB_1309,Meioceras nitidum,,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1310,CIM-UH_GB_1310,Merisca ,sp.,1,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1311,CIM-UH_GB_1311,Metaxia excelsa,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1312,CIM-UH_GB_1312,Mirarissoina bermudezi,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1313,CIM-UH_GB_1313,Mitrella nycteis,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1314,CIM-UH_GB_1314,Mitromorpha erycinella,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1315,CIM-UH_GB_1315,Monophorus olivaceus,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1316,CIM-UH_GB_1316,Mumiola gradatula,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1317,CIM-UH_GB_1317,Neotiara nodulosa,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1318,CIM-UH_GB_1318,Niso albida,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1319,CIM-UH_GB_1319,Niveria quadripunctata,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1320,CIM-UH_GB_1320,Nototriphora decorata,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1321,CIM-UH_GB_1321,Nucula proxima,,5,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R1,1322,CIM-UH_GB_1322,Odostomia laevigata,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1323,CIM-UH_GB_1323,Olivella, sp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1324,CIM-UH_GB_1324,Ostrea equestris,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1325,CIM-UH_GB_1325,Parvilucina ,spp.,6,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R1,1326,CIM-UH_GB_1326,Parviturbo weberi,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1327,CIM-UH_GB_1327,Phosinella cancellina,,6,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1328,CIM-UH_GB_1328,Phosinella fenestrata,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1329,CIM-UH_GB_1329,Phosinella sagraiana,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1330,CIM-UH_GB_1330,Phrontis antillarum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1331,CIM-UH_GB_1331,Pseudostomatella erythrocoma,,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1332,CIM-UH_GB_1332,Sagenotriphora osclausum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1333,CIM-UH_GB_1333,Schwartziella fischeri,,11,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1334,CIM-UH_GB_1334,Schwartziella vanpeli,,12,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1335,CIM-UH_GB_1335,Similiphora intermedia,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1336,CIM-UH_GB_1336,Simulamerelina ,spp.,11,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1337,CIM-UH_GB_1337,Steironepion maculatum,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1338,CIM-UH_GB_1338,Tenagodus squamatus,,1,Gastropoda,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1339,CIM-UH_GB_1339,Tenaturris dysoni,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1340,CIM-UH_GB_1340,Tenaturris trilineata,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1341,CIM-UH_GB_1341,Trabecula krumpermani,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1342,CIM-UH_GB_1342,Trachypollia turricula,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1343,CIM-UH_GB_1343,Transennella cubaniana,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1344,CIM-UH_GB_1344,Triphora ,sp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1345,CIM-UH_GB_1345,Triptychus niveus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1346,CIM-UH_GB_1346,Tucetona pectinata,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1347,CIM-UH_GB_1347,Tucetona subtilis,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R1,1348,CIM-UH_GB_1348,Turbonilla pupoides,,15,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1349,CIM-UH_GB_1349,Turbonilla ,spp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1350,CIM-UH_GB_1350,Vexillum sykesi,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1351,CIM-UH_GB_1351,Vitreolina, sp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1352,CIM-UH_GB_1352,Vitrinella anneliesae,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1353,CIM-UH_GB_1353,Volvarina ,cf. artemisae,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R1,1354,CIM-UH_GB_1354,Weinkauffia macandrewii,,7,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1355,CIM-UH_GB_1355,Zebina browniana,,19,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1356,CIM-UH_GB_1356,Zebina vitrea,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1357,CIM-UH_GB_1357,Zebinella decussata,,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R1,1358,CIM-UH_GB_1358,Zebinella princeps,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1359,CIM-UH_GB_1359,Agathistoma fasciatum,,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1360,CIM-UH_GB_1360,Ailinzebina elegantissima,,18,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1361,CIM-UH_GB_1361,Alaba incerta,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1362,CIM-UH_GB_1362,Alvania auberiana,,6,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1363,CIM-UH_GB_1363,Alvania debruynei,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1364,CIM-UH_GB_1364,Antalis antillarum,,7,Scaphopoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1365,CIM-UH_GB_1365,Arca zebra,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1366,CIM-UH_GB_1366,Atys caribaeus,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1367,CIM-UH_GB_1367,Barbatia domingensis,,51,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1368,CIM-UH_GB_1368,Bulla occidentalis,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1369,CIM-UH_GB_1369,Caecum floridanum,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1370,CIM-UH_GB_1370,Caecum imbricatum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1371,CIM-UH_GB_1371,Caecum lineicinctum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1372,CIM-UH_GB_1372,Caecum plicatum,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1373,CIM-UH_GB_1373,Calliostoma jujubinum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1374,CIM-UH_GB_1374,Cerithiopsis academicorum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1375,CIM-UH_GB_1375,Cerithiopsis dilata,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1376,CIM-UH_GB_1376,Cerithiopsis flava,,6,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1377,CIM-UH_GB_1377,Cerithium eburneum,,13,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R2,1378,CIM-UH_GB_1378,Cerithium litteratum,,8,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R2,1379,CIM-UH_GB_1379,Chama ,sp.,4,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1380,CIM-UH_GB_1380,Chione cancellata,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1381,CIM-UH_GB_1381,Claremontiella nodulosa,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1382,CIM-UH_GB_1382,Codakia orbicularis,,1,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R2,1383,CIM-UH_GB_1383,Columbella mercatoria,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1384,CIM-UH_GB_1384,Conasprella jaspidea,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1385,CIM-UH_GB_1385,Coralliophila salebrosa,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1386,CIM-UH_GB_1386,Cosmotriphora melanura,,5,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1387,CIM-UH_GB_1387,Crassinella lunulata,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1388,CIM-UH_GB_1388,Crassispira flavocincta,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1389,CIM-UH_GB_1389,Ctena orbiculata,,1,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R2,1390,CIM-UH_GB_1390,Ctena, spp.,2,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R2,1391,CIM-UH_GB_1391,Ctenoides mitis,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1392,CIM-UH_GB_1392,Cumingia vanhyningi,,4,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R2,1393,CIM-UH_GB_1393,Diodora minuta,,1,Gastropoda,Herbivores/Carnivores,Benthic,coral reef
GB,GB_GB11R2,1394,CIM-UH_GB_1394,Emiliotia rubrostriata,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1395,CIM-UH_GB_1395,Eoacmaea pustulata,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1396,CIM-UH_GB_1396,Ervilia nitens,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1397,CIM-UH_GB_1397,Eulimastoma didymum,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1398,CIM-UH_GB_1398,Eulithidium bellum,,12,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1399,CIM-UH_GB_1399,Eulithidium, sp.,7,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1400,CIM-UH_GB_1400,Eutriphora bermudensis,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1401,CIM-UH_GB_1401,Falsuszafrona idalina,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1402,CIM-UH_GB_1402,Falsuszafrona pulchella,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1403,CIM-UH_GB_1403,Finella adamsi,,1,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R2,1404,CIM-UH_GB_1404,Finella dubia,,1,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R2,1405,CIM-UH_GB_1405,Granulina ,sp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1406,CIM-UH_GB_1406,Haminoea elegans,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1407,CIM-UH_GB_1407,Haplocochlias nunezi,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1408,CIM-UH_GB_1408,Hemiliostraca auricincta,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1409,CIM-UH_GB_1409,Hemimarginula pumila,,2,Gastropoda,Herbivores/Carnivores,Benthic,coral reef
GB,GB_GB11R2,1410,CIM-UH_GB_1410,Hipponix antiquatus,,1,Gastropoda,Herbivores/Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1411,CIM-UH_GB_1411,Horologica pupa,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1412,CIM-UH_GB_1412,Hyalina ,cf. egregia,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1413,CIM-UH_GB_1413,Inbiocystiscus triplicatus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1414,CIM-UH_GB_1414,Iniforis turristhomae,,8,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1415,CIM-UH_GB_1415,Lamarcka imbricata,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1416,CIM-UH_GB_1416,Lima caribaea,,3,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1417,CIM-UH_GB_1417,Limaria pellucida,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1418,CIM-UH_GB_1418,Meioceras nitidum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1419,CIM-UH_GB_1419,Mitrella nycteis,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1420,CIM-UH_GB_1420,Monophorus olivaceus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1421,CIM-UH_GB_1421,Mumiola gradatula,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1422,CIM-UH_GB_1422,Neotiara nodulosa,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1423,CIM-UH_GB_1423,Nototriphora decorata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1424,CIM-UH_GB_1424,Nucula proxima,,3,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R2,1425,CIM-UH_GB_1425,Parvilucina ,spp.,7,Bivalvia,Chemosymbiont,Benthic,coral reef
GB,GB_GB11R2,1426,CIM-UH_GB_1426,Parviturbo weberi,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1427,CIM-UH_GB_1427,Phosinella cancellina,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1428,CIM-UH_GB_1428,Phosinella fenestrata,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1429,CIM-UH_GB_1429,Probata barbadensis,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1430,CIM-UH_GB_1430,Schwartziella bryerea,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1431,CIM-UH_GB_1431,Schwartziella vanpeli,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1432,CIM-UH_GB_1432,Schwartziella yoguii,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1433,CIM-UH_GB_1433,Simulamerelina ,spp.,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1434,CIM-UH_GB_1434,Steironepion maculatum,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1435,CIM-UH_GB_1435,Tenaturris dysoni,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1436,CIM-UH_GB_1436,Triptychus niveus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1437,CIM-UH_GB_1437,Tucetona pectinata,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R2,1438,CIM-UH_GB_1438,Turbonilla pupoides,,9,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1439,CIM-UH_GB_1439,Turbonilla riisei,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1440,CIM-UH_GB_1440,Vexillum sykesi,,5,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1441,CIM-UH_GB_1441,Volvarina ,spp.,5,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R2,1442,CIM-UH_GB_1442,Zebina browniana,,5,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1443,CIM-UH_GB_1443,Zebina vitrea,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R2,1444,CIM-UH_GB_1444,Zebinella decussata,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1445,CIM-UH_GB_1445,Agathistoma fasciatum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1446,CIM-UH_GB_1446,Agathotoma ecthymata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1447,CIM-UH_GB_1447,Ailinzebina elegantissima,,6,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1448,CIM-UH_GB_1448,Antalis antillarum,,1,Scaphopoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1449,CIM-UH_GB_1449,Arcopsis adamsi,,6,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1450,CIM-UH_GB_1450,Barbatia domingensis,,13,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1451,CIM-UH_GB_1451,Belonimorphis cubensis,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1452,CIM-UH_GB_1452,Caecum floridanum,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1453,CIM-UH_GB_1453,Cerithiopsis ,cf. iontha,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1454,CIM-UH_GB_1454,Cerithiopsis flava,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1455,CIM-UH_GB_1455,Cerithiopsis gemmulosa,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1456,CIM-UH_GB_1456,Cerithium eburneum,,4,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R3,1457,CIM-UH_GB_1457,Cerithium litteratum,,10,Gastropoda,Herbivores/Deposit feeder,Benthic,coral reef
GB,GB_GB11R3,1458,CIM-UH_GB_1458,Chama ,sp.,5,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1459,CIM-UH_GB_1459,Conasprella jaspidea,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1460,CIM-UH_GB_1460,Cosmotriphora melanura,,4,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1461,CIM-UH_GB_1461,Crassinella lunulata,,2,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1462,CIM-UH_GB_1462,Diodora minuta,,6,Gastropoda,Herbivores/Carnivores,Benthic,coral reef
GB,GB_GB11R3,1463,CIM-UH_GB_1463,Ennucula aegeensis,,2,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R3,1464,CIM-UH_GB_1464,Eoacmaea pustulata,,3,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1465,CIM-UH_GB_1465,Eulimastoma didymum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1466,CIM-UH_GB_1466,Eulithidium adamsi,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1467,CIM-UH_GB_1467,Eulithidium bellum,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1468,CIM-UH_GB_1468,Eulithidium, sp.,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1469,CIM-UH_GB_1469,Eutriphora bermudensis,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1470,CIM-UH_GB_1470,Falsuszafrona pulchella,,4,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1471,CIM-UH_GB_1471,Gibberula fluctuata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1472,CIM-UH_GB_1472,Gibberula ,spp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1473,CIM-UH_GB_1473,Gouldia cerina,,1,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1474,CIM-UH_GB_1474,Hemiliostraca auricincta,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1475,CIM-UH_GB_1475,Hemimarginula pumila,,2,Gastropoda,Herbivores/Carnivores,Benthic,coral reef
GB,GB_GB11R3,1476,CIM-UH_GB_1476,Hipponix antiquatus,,3,Gastropoda,Herbivores/Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1477,CIM-UH_GB_1477,Iniforis pseudothomae,,2,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1478,CIM-UH_GB_1478,Iniforis turristhomae,,5,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1479,CIM-UH_GB_1479,Isotriphora peetersae,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1480,CIM-UH_GB_1480,Lamarcka imbricata,,3,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1481,CIM-UH_GB_1481,Lima caribaea,,3,Bivalvia,Suspension feeder,Benthic,coral reef
GB,GB_GB11R3,1482,CIM-UH_GB_1482,Merisca ,sp.,1,Bivalvia,Deposit feeder,Benthic,coral reef
GB,GB_GB11R3,1483,CIM-UH_GB_1483,Mitrella antares,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1484,CIM-UH_GB_1484,Monophorus olivaceus,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1485,CIM-UH_GB_1485,Neotiara nodulosa,,3,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1486,CIM-UH_GB_1486,Odostomia laevigata,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1487,CIM-UH_GB_1487,Parvioris ,sp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1488,CIM-UH_GB_1488,Sagenotriphora osclausum,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1489,CIM-UH_GB_1489,Schwartziella fischeri,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1490,CIM-UH_GB_1490,Schwartziella vanpeli,,7,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1491,CIM-UH_GB_1491,Seila adamsii,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1492,CIM-UH_GB_1492,Similiphora intermedia,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1493,CIM-UH_GB_1493,Simulamerelina ,spp.,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1494,CIM-UH_GB_1494,Trachypollia turricula,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1495,CIM-UH_GB_1495,Triptychus niveus,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1496,CIM-UH_GB_1496,Turbonilla fonteini,,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1497,CIM-UH_GB_1497,Turbonilla pupoides,,6,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1498,CIM-UH_GB_1498,Volvarina ,spp.,1,Gastropoda,Carnivores,Benthic,coral reef
GB,GB_GB11R3,1499,CIM-UH_GB_1499,Zebina browniana,,6,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1500,CIM-UH_GB_1500,Zebina sloaniana,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1501,CIM-UH_GB_1501,Zebina vitrea,,2,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB11R3,1502,CIM-UH_GB_1502,Zebinella decussata,,1,Gastropoda,Herbivores,Benthic,coral reef
GB,GB_GB12R1,1503,CIM-UH_GB_1503,Acteocina candei,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1504,CIM-UH_GB_1504,Agathistoma fasciatum,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1505,CIM-UH_GB_1505,Alaba incerta,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1506,CIM-UH_GB_1506,Americardia guppyi,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1507,CIM-UH_GB_1507,Amerycina periscopiana,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1508,CIM-UH_GB_1508,Brachycythara alba,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1509,CIM-UH_GB_1509,Carditopsis smithii,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1510,CIM-UH_GB_1510,Cerithiopsis, spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1511,CIM-UH_GB_1511,Cerithium eburneum,,17,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R1,1512,CIM-UH_GB_1512,Cerithium litteratum,,30,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R1,1513,CIM-UH_GB_1513,Chione cancellata,,12,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1514,CIM-UH_GB_1514,Clathrolucina costata,,7,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R1,1515,CIM-UH_GB_1515,Ctena, spp.,1,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R1,1516,CIM-UH_GB_1516,Eoacmaea pustulata,,3,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1517,CIM-UH_GB_1517,Ervilia nitens,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1518,CIM-UH_GB_1518,Eulithidium adamsi,,6,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1519,CIM-UH_GB_1519,Eulithidium affine,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1520,CIM-UH_GB_1520,Eulithidium bellum,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1521,CIM-UH_GB_1521,Eulithidium, sp.,1,Gastropoda,Herbivores,Benthic,seagrass
